"","TRACTFIPS","POPULATION","AREA","DRGT_EVNTS","DRGT_AFREQ","DRGT_HLRA","HWAV_EVNTS","HWAV_AFREQ","HWAV_HLRA","LTNG_EVNTS","LTNG_AFREQ","SWND_EVNTS","SWND_AFREQ","SWND_HLRA","WFIR_AFREQ","WFIR_EXPA","WFIR_EXPT","WFIR_EXP_AREA","WFIR_HLRB","WFIR_HLRP","WFIR_HLRA","WFIR_EALT","WFIR_EALS","WFIR_ALRA","WFIR_RISKV","WFIR_RISKS","WFRI_R","TRCT_WAREA","TRCT_SLOPE","CNTY_ELEV","CNTY_TEMP","CNTY_PRECIP","TRCT_VEGLF"
"6496","06073008330",5524,0.59805837,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,18,0.818181,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.56437235265638,61,64.2,8.64,"Tree"
"6497","06073008331",2568,0.37214073,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,17,0.75478455,5,0.133685164,0.000145028,0.001699,0,105734381.461371,0.001053,0.4,1.41481e-05,0.002741212,1765.0557528421,73.1903963469016,0,1187.4364115374,67.5082052989583,0,0,2.31289983301793,61,64.2,8.64,"Tree"
"6498","06073008336",2191,0.32313918,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,18,0.818181,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.92709281914397,7,64.2,8.64,"Tree"
"6499","06073008337",4358,0.61331283,1302,59.1818181818182,1.21e-05,8,0.49535633,7.61839e-05,19,0.858875975,5,0.133685243,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.37444352317116,129,64.2,8.64,"Tree"
"6500","06073008339",1886,4.62474285,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,11,0.498487722,5,0.133685164,0.000145028,0.000743219,0,2032258595.83881,0.071466411,0.4,1.41481e-05,0.002741212,72507.1270368291,93.0636319313141,0,67473.7269421279,92.3440993197926,1,61317,4.9318244438003,133,64.2,8.64,"Tree"
"6501","06073008343",4322,0.29878017,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.045454,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.12450823393482,61,64.2,8.64,"Herb"
"6502","06073008344",3609,0.79500252,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.045454,5,0.133685164,0.000145028,0.00457726,0,1219917045.78596,0.015359578,0.4,1.41481e-05,0.002741212,36254.8102007354,90.2726743010714,0,32388.4380093113,89.330733006707,1,0,5.5112852507418,92,64.2,8.64,"Tree"
"6503","06073008345",3609,0.74579349,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.04545339135623,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.50948225354115,92,64.2,8.64,"Tree"
"6504","06073008346",4831,4.57948608,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,21,0.943531142,5,0.133685164,0.000145028,0.003642526,0,8006892809.3242,0.116716351,0.4,1.41481e-05,0.002741212,304931.821051739,97.3006076605663,0,232447.623195934,96.4146411073586,1,0,5.54793801807338,233,64.2,8.64,"Tree"
"6505","06073008347",6598,0.88412493,1302,59.1818181818182,1.21e-05,8,0.495356227,7.61839e-05,30,1.33484212120698,5,0.133685216,0.000145028,0.0033004,0,7148088518.40372,0.054006355,0.4,1.41481e-05,0.002741212,111252.857624079,94.5334332227415,0,133058.176767585,94.7985539647053,1,0,3.87534899071718,120,64.2,8.64,"Herb"
"6506","06073008348",5178,0.77933622,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,29,1.28045957657316,5,0.133685164,0.000145028,0.003247,0,1446422853.24404,0.01258907,0.4,1.41481e-05,0.002741212,24642.7476146103,88.5531494892559,0,24725.8917650744,88.1142082481092,1,0,4.76022344945681,180,64.2,8.64,"Herb"
"6507","06073008349",3526,0.37433409,1302,59.1818181818182,1.21e-05,8,0.495356192,7.61839e-05,26,1.13879324329697,5,0.133685206,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.828454651570387,120,64.2,8.64,"Developed"
"6508","06073008350",6228,6.05619807,1302,59.1818181818182,1.21e-05,8,0.495356091,7.61839e-05,23,1.01321343589012,5,0.133685179,0.000145028,0.002913246,0,94529359.4780587,0.029985425,0.4,1.41481e-05,0.002741212,68238.2827899595,92.8222325282723,0,79950.7693516375,93.0409551443657,1,0,4.5796326083517,0,64.2,8.64,"Tree"
"6509","06073008351",4393,0.41327481,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,26,1.15152939073248,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.872781697339922,120,64.2,8.64,"Tree"
"6510","06073008352",3544,0.27144078,1302,59.1818181818182,1.21e-05,8,0.495356244,7.61839e-05,24,1.0909094545443,5,0.13368522,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.647447702038673,129,64.2,8.64,"Tree"
"6511","06073008353",4941,0.76237083,1302,59.1818181818182,1.21e-05,8,0.495356392,7.61839e-05,24,1.09090978129529,5,0.13368526,0.000145028,5e-04,0,1224963776.62576,0.011306068,0.4,1.41481e-05,0.002741212,2408.35516877966,76.3285885864459,0,2712.93690313807,76.9300290158398,0,0,4.37268907910223,129,64.2,8.64,"Tree"
"6512","06073008355",3366,0.34876803,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,25,1.11200215069827,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,1.32858974562218,7,64.2,8.64,"Tree"
"6513","06073008356",3697,0.23627175,1302,59.1818181818182,1.21e-05,8,0.495357198,7.61839e-05,25,1.10413087138008,5,0.133685478,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.730836034705448,129,64.2,8.64,"Tree"
"6514","06073008357",4500,0.35646234,1302,59.1818181818182,1.21e-05,8,0.495357137,7.61839e-05,26,1.17340820702672,5,0.133685461,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.626039776458778,129,64.2,8.64,"Tree"
"6515","06073008358",6856,0.73504509,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,26,1.181818,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.634913642508887,129,64.2,8.64,"Tree"
"6516","06073008359",4121,0.4343235,1302,59.1818181818182,1.21e-05,8,0.495356847,7.61839e-05,26,1.18181993140778,5,0.133685383,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,1.36450110434908,7,64.2,8.64,"Tree"
"6517","06073008360",6159,1.08653025,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,26,1.181818,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.85626888945988,7,64.2,8.64,"Herb"
"6518","06073008361",2616,0.22020453,1302,59.1818181818182,1.21e-05,8,0.495356362,7.61839e-05,6,0.261555456,5,0.133685252,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.00929606969975,133,64.2,8.64,"Tree"
"6519","06073008362",3334,0.34562814,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,4,0.181818,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.37388748499921,133,64.2,8.64,"Tree"
"6520","06073008363",5025,0.09922068,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.045454,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,1.09032691072659,61,64.2,8.64,"Tree"
"6521","06073008364",5132,0.38580672,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,12,0.522584918,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.87794833367521,61,64.2,8.64,"Tree"
"6522","06073008365",2881,0.89702028,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,26,1.17000402534769,5,0.133685164,0.000145028,0.003686382,0,836202365.500945,0.009364352,0.4,1.41481e-05,0.002741212,19048.1719638724,87.3770706241899,0,11983.3553204222,84.7286305474956,0,0,3.13270648197652,120,64.2,8.64,"Tree"
"6523","06073008366",7113,2.35333878,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,25,1.12773638914193,5,0.133685164,0.000145028,0.004266645,0,6825446274.56241,0.083346052,0.4,1.41481e-05,0.002741212,215024.861265774,96.4527368508675,0,158546.220433045,95.3634115016886,1,0,4.39196287921115,120,64.2,8.64,"Tree"
"6524","06073008367",3491,0.72580638,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,19,0.842112814,5,0.133685164,0.000145028,0.004644885,0,2945059056.28355,0.028373497,0.4,1.41481e-05,0.002741212,123677.968540068,94.8497496818998,0,156707.293993559,95.3206012462541,1,0,3.54018468531015,120,64.2,8.64,"Tree"
"6525","06073008368",6580,1.03061361,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,18,0.818181,5,0.133685164,0.000145028,0.004097,0,1169999057.81966,0.012309148,0.4,1.41481e-05,0.002741212,33785.2345058471,89.9456554053251,0,28296.5729293287,88.7444703420064,1,0,2.86748866732829,129,64.2,8.64,"Tree"
"6526","06073008369",3151,0.58298331,1302,59.1818181818182,1.21e-05,8,0.495356137,7.61839e-05,18,0.784657503,5,0.133685191,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.47786771133542,133,64.2,8.64,"Tree"
"6527","06073008370",4080,0.39329082,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,17,0.759449328,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.1768299392916,133,64.2,8.64,"Tree"
"6528","06073008371",4434,0.81709407,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,16,0.692376076,5,0.133685164,0.000145028,0.003471997,0,1564132926.7848,0.015400206,0.4,1.41481e-05,0.002741212,64145.9298841628,92.596292200302,0,59908.6863819778,91.8898349426818,1,0,5.73105320693699,61,64.2,8.64,"Herb"
"6529","06073008372",4260,2.83551021,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,25,1.10909097094411,5,0.133685164,0.000145028,0.004827254,0,9898398282.35391,0.160653028,0.4,1.41481e-05,0.002741212,490875.659509178,98.2733402304591,0,439026.726037962,97.8856490510393,1,0,5.69124301152795,92,64.2,8.64,"Herb"
"6530","06073008373",3317,1.21710537,1302,59.1818181818182,1.21e-05,8,0.495356174,7.61839e-05,16,0.71994848,5,0.133685201,0.000145028,0.00084742,0,1790754025.42423,0.021584833,0.4,1.41481e-05,0.002741212,15885.5268483047,86.5101732605568,0,10012.8244018689,83.8843171764258,0,0,5.45235072980021,133,64.2,8.64,"Herb"
"6531","06073008374",4298,1.23474585,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,16,0.727272,5,0.133685164,0.000145028,0.002448831,0,3974875302.09994,0.043638699,0.4,1.41481e-05,0.002741212,80293.9038162737,93.4453521696217,0,57386.822268642,91.7114588783713,1,0,4.79292372858551,61,64.2,8.64,"Tree"
"6532","06073008375",4318,0.40326468,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.045454,5,0.133685164,0.000145028,0.0029974,0,305989565.090859,0.001755,0.4,1.41481e-05,0.002741212,4863.85154798553,80.8224227938116,0,4695.51435495549,80.2513913333016,0,0,3.28681189284691,92,64.2,8.64,"Herb"
"6533","06073008376",5686,0.48827181,1302,59.1818181818182,1.21e-05,8,0.49535618,7.61839e-05,22,0.981963677,5,0.133685203,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.34596286060141,92,64.2,8.64,"Tree"
"6534","06073008377",2608,0.13484133,1302,59.1818181818182,1.21e-05,8,0.495358516,7.61839e-05,19,0.847503223,5,0.133685833,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.49941187926258,61,64.2,8.64,"Tree"
"6535","06073008378",1024,0.08655972,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,11,0.455958778,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.91638915149533,61,64.2,8.64,"Developed"
"6536","06073008379",4287,0.09862749,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.02849035032089,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,1.57032142873306,61,64.2,8.64,"Developed"
"6537","06073008380",7165,0.95045652,1302,59.1818181818182,1.21e-05,27.5599425973342,1.70649799364298,7.61839e-05,25,1.09264807780743,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.7714863821831,23,64.2,8.64,"Tree"
"6538","06073008381",2722,0.18042102,1302,59.1818181818182,1.21e-05,8,0.495356358,7.61839e-05,24,1.09090970743661,5,0.133685251,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.32486343092751,7,64.2,8.64,"Developed"
"6539","06073008501",5271,1.18541475,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,16,0.712520063,5,0.133685164,0.000145028,1e-05,0,878619711.840567,0.010989771,0.4,1.41481e-05,0.002741212,53.9207651333054,32.2048208531031,0,56.6069597711337,31.8211006992342,0,0,5.6925029495957,61,64.2,8.64,"Tree"
"6540","06073008502",6218,1.24036107,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,19,0.83547621,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.47808674951591,92,64.2,8.64,"Tree"
"6541","06073008503",6869,1.43489073,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,16,0.685353942,5,0.133685164,0.000145028,0.000265766,0,2834540941.24738,0.03490415,0.4,1.41481e-05,0.002741212,4051.01128154203,79.8437444258143,0,5360.34974898517,80.8971126861057,0,0,4.97569157354406,61,64.2,8.64,"Tree"
"6542","06073008504",6150,1.1768796,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,13,0.590909,5,0.133685164,0.000145028,0.00045,0,414130010.960871,0.005616,0.4,1.41481e-05,0.002741212,1034.66719628661,66.0958700486366,0,1186.48965533816,67.4986919088617,0,0,3.89539616865028,92,64.2,8.64,"Tree"
"6543","06073008505",5657,1.15162632,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,20,0.88673892,5,0.133685164,0.000145028,1e-05,0,514350469.952739,0.007371,0.4,1.41481e-05,0.002741212,32.2133191033851,29.5482382600216,0,38.0494210582163,29.7305332255149,0,0,4.14109620951661,233,64.2,8.64,"Tree"
"6544","06073008506",3981,0.50308479,1302,59.1818181818182,1.21e-05,8,0.495357051,7.61839e-05,13,0.590910209,5,0.133685438,0.000145028,1e-05,0,2333671265.996,0.024709924,0.4,1.41481e-05,0.002741212,79.9766375468137,35.1622608302712,0,105.476276402552,36.6384436093802,0,0,3.41750163371555,233,64.2,8.64,"Tree"
"6545","06073008507",7520,0.87250761,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,18,0.781346089,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,0.799393991909342,0,64.2,8.64,"Tree"
"6546","06073008509",6949,0.76160604,1302,59.1818181818182,1.21e-05,8,0.495356905,7.61839e-05,17,0.768579722,5,0.133685399,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.42947142983451,0,64.2,8.64,"Tree"
"6547","06073008510",6912,0.79153542,1302,59.1818181818182,1.21e-05,8,0.495356044,7.61839e-05,20,0.890507595,5,0.133685166,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.4637066673367,180,64.2,8.64,"Tree"
"6548","06073008511",5480,5.93309262,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,18,0.815782712,5,0.133685164,0.000145028,0.005995,0,12820813.056675,0.001755,0.4,1.41481e-05,0.002741212,14712.3853962779,86.1046698298313,0,18486.1140884611,86.7347666841079,1,0,1.83601630753718,129,64.2,8.64,"Tree"
"6549","06073008512",4386,0.81154008,1302,59.1818181818182,1.21e-05,8,0.495356478,7.61839e-05,13,0.575275256,5,0.133685283,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.37107657686513,233,64.2,8.64,"Tree"
"6550","06073008513",2798,0.58345833,1302,59.1818181818182,1.21e-05,8,0.495356229,7.61839e-05,12,0.511313183,5,0.133685216,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,5.26075310098793,233,64.2,8.64,"Shrub"
"6551","06073008600",6535,1.04159952,1302,59.1818181818182,1.21e-05,8,0.49535621,7.61839e-05,11,0.482990511,5,0.133685211,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.86092091338676,233,64.2,8.64,"Herb"
"6552","06073008701",3353,0.65635128,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,22,0.981416891,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.76735841061342,4,64.2,8.64,"Shrub"
"6553","06073008702",4750,1.05128166,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,22,0.99924212,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.77160107826836,120,64.2,8.64,"Tree"
"6554","06073008800",6128,0.56979468,1302,59.1818181818182,1.21e-05,8,0.495356722,7.61839e-05,21,0.924759424,5,0.133685349,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.96706036173588,4,64.2,8.64,"Tree"
"6555","06073008901",5036,0.50664627,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,12,0.507403861,5,0.133685164,0.000145028,1e-05,0,3792060449.40966,0.014091461,0.4,1.41481e-05,0.002741212,192.555127451613,43.9775010999726,0,249.78473107193,45.8604861342339,0,0,5.71292754664111,0,64.2,8.64,"Tree"
"6556","06073008902",2601,1.19933541,1302,59.1818181818182,1.21e-05,8,0.495356435,7.61839e-05,15,0.63829708,5,0.133685272,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,216448,2.19693867134574,233,64.2,8.64,"Herb"
"6557","06073009000",3746,0.48042033,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,10,0.454545,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.65902862174344,233,64.2,8.64,"Herb"
"6558","06073009101",5652,1.08430062,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,12,0.518399194,5,0.133685164,0.000145028,1e-05,0,2071468852.98235,0.021149966,0.4,1.41481e-05,0.002741212,93.6241986701409,36.5868740561045,0,77.5489627501078,33.9663701660087,0,0,4.12715689291172,92,64.2,8.64,"Tree"
"6559","06073009102",3529,0.38245545,1302,59.1818181818182,1.21e-05,8,0.495356088,7.61839e-05,12,0.541578721,5,0.133685178,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,5.45396609952876,92,64.2,8.64,"Tree"
"6560","06073009103",3850,0.70488171,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,10,0.454545,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.85540690884794,92,64.2,8.64,"Tree"
"6561","06073009104",2886,0.66722721,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,10,0.454545,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.14772539759034,92,64.2,8.64,"Tree"
"6562","06073009107",5739,0.31462587,1302,59.1818181818182,1.21e-05,8,0.495356178,7.61839e-05,11,0.486404457,5,0.133685203,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,2.76238870362153,233,64.2,8.64,"Tree"
"6563","06073009108",1943,0.60546252,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,11,0.468014654,5,0.133685164,0.000145028,1e-05,0,571562337.887896,0.009176952,0.4,1.41481e-05,0.002741212,57.741613120376,32.6448099128346,0,65.2514779857036,32.7379536697902,0,0,1.83692019233268,92,64.2,8.64,"Tree"
"6564","06073009109",4033,0.33278778,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,10,0.454545,5,0.133685164,0.000145028,1e-05,0,11121243.050007,0.000351,0.4,1.41481e-05,0.002741212,1.23608754136546,25.465853281486,0,0.736573366,25.3270227845693,0,0,6.56836268886751,233,64.2,8.64,"Herb"
"6565","06073009201",6165,0.66448083,1302,59.1818181818182,1.21e-05,8,0.495356354,7.61839e-05,22,0.984450611,5,0.13368525,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.11624387585884,120,64.2,8.64,"Tree"
"6566","06073009203",4141,0.59555613,1302,59.1818181818182,1.21e-05,8,0.495356326,7.61839e-05,22,1.00000058281694,5,0.133685242,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,5.36096611865296,120,64.2,8.64,"Tree"
"6567","06073009204",3362,0.80155998,1302,59.1818181818182,1.21e-05,8,0.495356411,7.61839e-05,22,1.00000075415499,5,0.133685265,0.000145028,0.00055,0,32418872.1331135,0.000540622,0.4,1.41481e-05,0.002741212,141.701030169403,40.7085013021298,0,105.051941493713,36.6087142653284,0,0,4.7056855803921,129,64.2,8.64,"Tree"
"6568","06073009301",4337,0.6160791,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.00144648810273,5,0.133685164,0.000145028,0.00055,0,149048646.782292,0.002106,0.4,1.41481e-05,0.002741212,518.450475251147,56.4232456922693,0,713.228238149371,60.125814584027,0,0,4.03500948456173,129,64.2,8.64,"Tree"
"6569","06073009305",4948,0.61259328,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,23,1.03452617716355,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,5.22117515750405,7,64.2,8.64,"Tree"
"6570","06073009306",6125,1.1099985,1302,59.1818181818182,1.21e-05,8,0.495356051,7.61839e-05,24,1.09090632312018,5,0.133685168,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,5.12612633151694,7,64.2,8.64,"Tree"
"6571","06073009307",4863,1.80463842,1302,59.1818181818182,1.21e-05,8,0.495356258,7.61839e-05,24,1.08489237078479,5,0.133685224,0.000145028,5e-04,0,47887805.9058941,0.003438312,0.4,1.41481e-05,0.002741212,2471.22661099316,76.5545289144162,0,2446.12535817153,76.0738239071493,0,0,2.67858438987522,129,64.2,8.64,"Tree"
"6572","06073009308",4319,0.36230727,1302,59.1818181818182,1.21e-05,8,0.495357413,7.61839e-05,23,1.02897964234335,5,0.133685536,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,45205,2.13753507874438,120,64.2,8.64,"Tree"
"6573","06073009400",8035,24.34724682,1302,59.1818181818182,1.21e-05,19.6826683069962,1.21874107164063,7.61839e-05,20,0.888741708,5,0.133685164,0.000145028,0.011457802,48690.3893958191,608781092.400132,0.079064244,0.4,1.41481e-05,0.002741212,169692.210769009,95.7998882189956,3.37071e-06,184435.712044026,95.7891357085097,1,11500,3.17865108729983,23,64.2,8.64,"Tree"
"6574","06073009502",3801,1.31618409,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,15,0.681818,5,0.133685164,0.000145028,0.009952565,0,2619612395.81624,0.019342141,0.4,1.41481e-05,0.002741212,169386.961133978,95.795131580512,0,163083.428243764,95.4383294486991,1,0,4.79472402869367,33,64.2,8.64,"Herb"
"6575","06073009504",7198,23.03873325,1302,59.1818181818182,1.21e-05,51.3159918471942,3.1774607954919,7.61839e-05,24,1.08122922190984,5,0.133685164,0.000145028,0.020240747,1396.96015084018,13188292695.1024,0.280373736,0.4,1.41481e-05,0.002741212,2534498.12232135,99.7514656392327,9.81033e-06,2361097.90027354,99.6670313466204,1,6803,6.42173195702985,167,64.2,8.64,"Tree"
"6576","06073009505",6559,6.83940114,1302,59.1818181818182,1.21e-05,43.1013509738366,2.66881430178555,7.61839e-05,18,0.806975731,5,0.133685164,0.000145028,0.0166626,4086.99902122963,6952667026.06791,0.077722894,0.4,1.41481e-05,0.002741212,684500.400476306,98.7585173557847,3.93062e-05,610187.633063957,98.4623983256433,1,24725,5.65868186080704,227,64.2,8.64,"Tree"
"6577","06073009506",4385,0.59435103,1302,59.1818181818182,1.21e-05,10.2483248115949,0.634571196,7.61839e-05,17,0.762822203,5,0.133685164,0.000145028,0.003813055,0,1409193430.77365,0.012248176,0.4,1.41481e-05,0.002741212,26075.0089018272,88.8278453616829,0,20773.7668922156,87.3150834799981,1,0,3.67209042977526,118,64.2,8.64,"Herb"
"6578","06073009507",3550,1.58682654,1302,59.1818181818182,1.21e-05,21.3295174744015,1.32071315630969,7.61839e-05,19,0.833770392,5,0.133685164,0.000145028,0.00779442,0,4880916834.67613,0.054406841,0.4,1.41481e-05,0.002741212,180244.617985629,95.9616139274375,0,193181.130982392,95.9199448223374,1,0,6.49156566791918,134,64.2,8.64,"Tree"
"6579","06073009509",5314,1.98923205,1302,59.1818181818182,1.21e-05,8.26605544843298,0.511830346,7.61839e-05,22,0.997649149,5,0.133685239,0.000145028,0.002966642,0,6055932771.96916,0.0309066,0.4,1.41481e-05,0.002741212,94073.9362489469,93.9578799662279,0,83933.6063618889,93.2110069923417,1,0,4.82785854299618,118,64.2,8.64,"Shrub"
"6580","06073009510",4813,0.64347972,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,17,0.75752053,5,0.133685164,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,4.51055918835657,33,64.2,8.64,"Tree"
"6581","06073009511",3852,0.59911527,1302,59.1818181818182,1.21e-05,8,0.495356037,7.61839e-05,24,1.090909,5,0.133685164,0.000145028,0.000949,0,56934977.450004,0.000351,0.4,1.41481e-05,0.002741212,103.529550798344,37.5215535181287,0,93.461784888624,35.5218094467964,0,0,5.71453931871976,33,64.2,8.64,"Shrub"
"6582","06073009602",3946,0.75404082,1302,59.1818181818182,1.21e-05,11.317810247859,0.700794002,7.61839e-05,21,0.917028603,5,0.133685317,0.000145028,0,0,0,0,0.4,1.41481e-05,0.002741212,0,0,0,0,0,0,0,3.0952054405268,118,64.2,8.64,"Tree"
