"","countyID","STATEFP","COUNTYFP","TRACTCE","GEOID","tractID","NAMELSAD","land_Area","water_Area","latitude","longitude","tract_avgSlope","County","county_avgElevation","avg_tempeture","avg_precipitation","EVT_LF"
"6610","06075","06","075","015401","06075015401",154.01,"Census Tract 154.01",392339,0,37.7833424,-122.4507276,1.9451484428267,"San Francisco County",78,57.5,18.22,"Tree"
"6611","06075","06","075","015401","06075015401",154.01,"Census Tract 154.01",392339,0,37.7833424,-122.4507276,1.9451484428267,"San Francisco County",78,57.5,18.22,"Tree"
"6612","06075","06","075","010901","06075010901",109.01,"Census Tract 109.01",122908,0,37.7982726,-122.4188607,2.48295561487184,"San Francisco County",20,57.5,18.22,"Developed"
"6613","06075","06","075","012204","06075012204",122.04,"Census Tract 122.04",46065,0,37.7859515,-122.4155341,1.63909645557404,"San Francisco County",20,57.5,18.22,"Developed"
"6614","06075","06","075","015202","06075015202",152.02,"Census Tract 152.02",186159,0,37.7877048,-122.4319111,1.75023668802879,"San Francisco County",20,57.5,18.22,"Developed"
"6615","06075","06","075","010902","06075010902",109.02,"Census Tract 109.02",127739,0,37.7978102,-122.4221947,2.3301420770325,"San Francisco County",20,57.5,18.22,"Developed"
"6616","06075","06","075","015201","06075015201",152.01,"Census Tract 152.01",93037,0,37.7883324,-122.4269759,2.21499061412536,"San Francisco County",20,57.5,18.22,"Developed"
"6617","06075","06","075","020701","06075020701",207.01,"Census Tract 207.01",208251,0,37.7575672,-122.4233994,2.66005032583749,"San Francisco County",20,57.5,18.22,"Developed"
"6618","06075","06","075","011001","06075011001",110.01,"Census Tract 110.01",118009,0,37.7934678,-122.4196321,1.70259263659969,"San Francisco County",20,57.5,18.22,"Developed"
"6619","06075","06","075","011102","06075011102",111.02,"Census Tract 111.02",125690,0,37.7898365,-122.4189044,1.50329579037728,"San Francisco County",20,57.5,18.22,"Developed"
"6620","06075","06","075","012002","06075012002",120.02,"Census Tract 120.02",62307,0,37.7874957,-122.4184249,1.62111968665883,"San Francisco County",20,57.5,18.22,"Developed"
"6621","06075","06","075","010401","06075010401",104.01,"Census Tract 104.01",142234,0,37.8027796,-122.410688,2.28204747940759,"San Francisco County",20,57.5,18.22,"Developed"
"6622","06075","06","075","010701","06075010701",107.01,"Census Tract 107.01",97964,0,37.7974989,-122.4092568,1.41092182955611,"San Francisco County",20,57.5,18.22,"Developed"
"6623","06075","06","075","010702","06075010702",107.02,"Census Tract 107.02",85204,0,37.7996811,-122.4109547,2.18461529832137,"San Francisco County",20,57.5,18.22,"Developed"
"6624","06075","06","075","011002","06075011002",110.02,"Census Tract 110.02",121170,0,37.7952617,-122.4199592,1.47641906322855,"San Francisco County",20,57.5,18.22,"Developed"
"6625","06075","06","075","012203","06075012203",122.03,"Census Tract 122.03",45984,0,37.7857412,-122.4171743,1.40163620423388,"San Francisco County",20,57.5,18.22,"Developed"
"6626","06075","06","075","031402","06075031402",314.02,"Census Tract 314.02",441372,0,37.7160857,-122.4571712,2.86832122880269,"San Francisco County",95,57.5,18.22,"Tree"
"6627","06075","06","075","013401","06075013401",134.01,"Census Tract 134.01",177880,0,37.790159,-122.4383313,2.85414519043743,"San Francisco County",66,57.5,18.22,"Tree"
"6628","06075","06","075","013402","06075013402",134.02,"Census Tract 134.02",176296,0,37.7895361,-122.4432888,1.5562703636836,"San Francisco County",78,57.5,18.22,"Developed"
"6629","06075","06","075","013402","06075013402",134.02,"Census Tract 134.02",176296,0,37.7895361,-122.4432888,1.5562703636836,"San Francisco County",78,57.5,18.22,"Developed"
"6630","06075","06","075","012802","06075012802",128.02,"Census Tract 128.02",199611,0,37.7983583,-122.4385354,1.36412432275035,"San Francisco County",66,57.5,18.22,"Developed"
"6631","06075","06","075","013002","06075013002",130.02,"Census Tract 130.02",184367,0,37.7968323,-122.4337546,1.98415742684337,"San Francisco County",20,57.5,18.22,"Developed"
"6632","06075","06","075","020202","06075020202",202.02,"Census Tract 202.02",197727,0,37.7687818,-122.4242369,1.78424470568145,"San Francisco County",20,57.5,18.22,"Developed"
"6633","06075","06","075","020601","06075020601",206.01,"Census Tract 206.01",321062,0,37.7609052,-122.4300824,2.36247163140372,"San Francisco County",20,57.5,18.22,"Tree"
"6634","06075","06","075","020201","06075020201",202.01,"Census Tract 202.01",140617,0,37.7647879,-122.4240946,0.689665524822891,"San Francisco County",20,57.5,18.22,"Developed"
"6635","06075","06","075","061508","06075061508",615.08,"Census Tract 615.08",214282,165959,37.7860679,-122.3863351,1.26641960697515,"San Francisco County",16,57.5,18.22,"Tree"
"6636","06075","06","075","013001","06075013001",130.01,"Census Tract 130.01",181456,0,37.7976627,-122.4272277,1.29865424821873,"San Francisco County",20,57.5,18.22,"Developed"
"6637","06075","06","075","010201","06075010201",102.01,"Census Tract 102.01",186873,0,37.8013029,-122.4212147,3.78369764657248,"San Francisco County",20,57.5,18.22,"Tree"
"6638","06075","06","075","011101","06075011101",111.01,"Census Tract 111.01",121412,0,37.7916822,-122.4192656,1.81141396912176,"San Francisco County",20,57.5,18.22,"Developed"
"6639","06073","06","073","007200","06073007200",72,"Census Tract 72",2805781,709604,32.7215901,-117.2533174,2.967975779631,"San Diego County",187,64.2,8.64,"Tree"
"6640","06073","06","073","007302","06073007302",73.02,"Census Tract 73.02",834938,0,32.7357705,-117.2446667,1.7273735676053,"San Diego County",133,64.2,8.64,"Developed"
"6641","06073","06","073","007501","06073007501",75.01,"Census Tract 75.01",1033819,0,32.7519747,-117.2431575,0.756466884507027,"San Diego County",133,64.2,8.64,"Tree"
"6642","06073","06","073","007502","06073007502",75.02,"Census Tract 75.02",672609,186646,32.747805,-117.2489105,0.714976010771946,"San Diego County",133,64.2,8.64,"Tree"
"6643","06073","06","073","010009","06073010009",100.09,"Census Tract 100.09",3516940,522621,32.5473763,-117.0528794,0.958422722318588,"San Diego County",140,64.2,8.64,"Sparse"
"6644","06073","06","073","010010","06073010010",100.1,"Census Tract 100.10",1169863,0,32.5783698,-117.0636964,2.19818539785955,"San Diego County",227,64.2,8.64,"Herb"
"6645","06073","06","073","010013","06073010013",100.13,"Census Tract 100.13",896530,0,32.5555376,-117.0474702,1.25800487698923,"San Diego County",126,64.2,8.64,"Developed"
"6646","06073","06","073","010106","06073010106",101.06,"Census Tract 101.06",1337615,0,32.5718118,-117.0723454,1.22317157128723,"San Diego County",205,64.2,8.64,"Tree"
"6647","06073","06","073","010107","06073010107",101.07,"Census Tract 101.07",2326374,0,32.58375,-117.0787464,1.87567541717097,"San Diego County",118,64.2,8.64,"Tree"
"6648","06073","06","073","012102","06073012102",121.02,"Census Tract 121.02",1126797,0,32.6703515,-117.0785895,3.31550960389862,"San Diego County",118,64.2,8.64,"Tree"
"6649","06073","06","073","012302","06073012302",123.02,"Census Tract 123.02",407516,0,32.6407694,-117.080367,0.567242150153734,"San Diego County",118,64.2,8.64,"Tree"
"6650","06073","06","073","012304","06073012304",123.04,"Census Tract 123.04",1232345,0,32.6439924,-117.0701189,1.56975062309957,"San Diego County",40,64.2,8.64,"Tree"
"6651","06037","06","037","275200","06037275200",2752,"Census Tract 2752",462852,1250,33.9956333,-118.4203026,0.527684679656353,"Los Angeles County",0,63.7,7.64,"Developed"
"6652","06037","06","037","702801","06037702801",7028.01,"Census Tract 7028.01",1194168,0,34.0114681,-118.4101859,0.659035082945816,"Los Angeles County",91,63.7,7.64,"Developed"
"6653","06037","06","037","226420","06037226420",2264.2,"Census Tract 2264.20",426940,0,34.0218419,-118.2570623,0.291154207936822,"Los Angeles County",5,63.7,7.64,"Developed"
"6654","06073","06","073","012402","06073012402",124.02,"Census Tract 124.02",896879,0,32.6430592,-117.0878962,0.392750913783564,"San Diego County",118,64.2,8.64,"Tree"
"6655","06081","06","081","608023","06081608023",6080.23,"Census Tract 6080.23",805954,119028,37.5411567,-122.2711431,0.39653149026841,"San Mateo County",33,57.4,20.73,"Tree"
"6656","06081","06","081","608200","06081608200",6082,"Census Tract 6082",1018269,114412,37.5683879,-122.2596172,0.367391668985688,"San Mateo County",139,57.4,20.73,"Tree"
"6657","06081","06","081","608300","06081608300",6083,"Census Tract 6083",1002073,541758,37.5590519,-122.24891,0.288778059688204,"San Mateo County",4,57.4,20.73,"Tree"
"6658","06081","06","081","608400","06081608400",6084,"Census Tract 6084",1251238,404164,37.5436595,-122.2787295,0.694792311902655,"San Mateo County",33,57.4,20.73,"Tree"
"6659","06081","06","081","608501","06081608501",6085.01,"Census Tract 6085.01",1247551,0,37.5373868,-122.2888778,0.409802356323639,"San Mateo County",33,57.4,20.73,"Developed"
"6660","06081","06","081","608502","06081608502",6085.02,"Census Tract 6085.02",507264,0,37.5317393,-122.2825699,0.568724681616675,"San Mateo County",33,57.4,20.73,"Tree"
"6661","06037","06","037","219010","06037219010",2190.1,"Census Tract 2190.10",440857,0,34.0276144,-118.3229262,0.55779618304603,"Los Angeles County",29,63.7,7.64,"Developed"
"6662","06037","06","037","530006","06037530006",5300.06,"Census Tract 5300.06",659020,1580,34.020019,-118.1126395,1.32809062953529,"Los Angeles County",158,63.7,7.64,"Tree"
"6663","06037","06","037","530006","06037530006",5300.06,"Census Tract 5300.06",659020,1580,34.020019,-118.1126395,1.32809062953529,"Los Angeles County",154,63.7,7.64,"Tree"
"6664","06037","06","037","209520","06037209520",2095.2,"Census Tract 2095.20",231175,0,34.0505519,-118.2769503,0.637014113047707,"Los Angeles County",747,63.7,7.64,"Developed"
"6665","06037","06","037","208720","06037208720",2087.2,"Census Tract 2087.20",164736,0,34.0627628,-118.2811045,1.67735774903684,"Los Angeles County",167,63.7,7.64,"Developed"
"6666","06037","06","037","208710","06037208710",2087.1,"Census Tract 2087.10",170380,0,34.0657276,-118.2825414,1.60171475253607,"Los Angeles County",167,63.7,7.64,"Developed"
"6667","06037","06","037","181300","06037181300",1813,"Census Tract 1813",1441053,0,34.136085,-118.223659,4.74449948840473,"Los Angeles County",403,63.7,7.64,"Tree"
"6668","06037","06","037","300901","06037300901",3009.01,"Census Tract 3009.01",6947856,3868,34.1700186,-118.2103257,7.54945796212718,"Los Angeles County",26,63.7,7.64,"Tree"
"6669","06073","06","073","008002","06073008002",80.02,"Census Tract 80.02",1091590,0,32.8083069,-117.2422493,2.04442870709892,"San Diego County",133,64.2,8.64,"Tree"
"6670","06073","06","073","010110","06073010110",101.1,"Census Tract 101.10",2185931,0,32.5703465,-117.0885752,0.838275435506782,"San Diego County",118,64.2,8.64,"Tree"
"6671","06073","06","073","010111","06073010111",101.11,"Census Tract 101.11",605556,0,32.5642007,-117.0662929,1.47218801914936,"San Diego County",227,64.2,8.64,"Tree"
"6672","06073","06","073","010112","06073010112",101.12,"Census Tract 101.12",802041,0,32.5688881,-117.0803945,0.863023550352885,"San Diego County",118,64.2,8.64,"Tree"
"6673","06073","06","073","010300","06073010300",103,"Census Tract 103",1120022,0,32.575638,-117.1144635,0.636774414590441,"San Diego County",33,64.2,8.64,"Tree"
"6674","06073","06","073","010401","06073010401",104.01,"Census Tract 104.01",406073,0,32.5793992,-117.1072099,0.882056570737304,"San Diego County",33,64.2,8.64,"Developed"
"6675","06073","06","073","012600","06073012600",126,"Census Tract 126",3043395,4112898,32.6200568,-117.1033773,0.507859991991917,"San Diego County",126,64.2,8.64,"Tree"
"6676","06073","06","073","012700","06073012700",127,"Census Tract 127",1138948,0,32.6340734,-117.0851714,0.441090387547806,"San Diego County",118,64.2,8.64,"Tree"
"6677","06073","06","073","012800","06073012800",128,"Census Tract 128",1034933,0,32.6358462,-117.0709931,1.00376263063887,"San Diego County",40,64.2,8.64,"Tree"
"6678","06073","06","073","012900","06073012900",129,"Census Tract 129",1372423,0,32.6274203,-117.0676039,0.682821793914938,"San Diego County",227,64.2,8.64,"Tree"
"6679","06073","06","073","013000","06073013000",130,"Census Tract 130",1627337,0,32.6248441,-117.0798163,0.330005553429004,"San Diego County",118,64.2,8.64,"Tree"
"6680","06081","06","081","608600","06081608600",6086,"Census Tract 6086",1693101,12648,37.5263341,-122.2736047,0.69640090521865,"San Mateo County",33,57.4,20.73,"Tree"
"6681","06081","06","081","608700","06081608700",6087,"Census Tract 6087",2511915,0,37.5208244,-122.2883185,3.53986690297867,"San Mateo County",33,57.4,20.73,"Tree"
"6682","06081","06","081","609000","06081609000",6090,"Census Tract 6090",1364621,0,37.5133939,-122.2803174,4.3149357076907,"San Mateo County",33,57.4,20.73,"Tree"
"6683","06081","06","081","609300","06081609300",6093,"Census Tract 6093",953571,0,37.490783,-122.2518537,0.578765759535875,"San Mateo County",4,57.4,20.73,"Tree"
"6684","06073","06","073","008101","06073008101",81.01,"Census Tract 81.01",1166816,307276,32.8329093,-117.2778263,1.27001362240416,"San Diego County",42,64.2,8.64,"Tree"
"6685","06073","06","073","008102","06073008102",81.02,"Census Tract 81.02",1373398,530975,32.8191521,-117.273466,2.22303098946061,"San Diego County",42,64.2,8.64,"Tree"
"6686","06073","06","073","008301","06073008301",83.01,"Census Tract 83.01",2354725,0,32.8161877,-117.2324544,4.98781416958153,"San Diego County",133,64.2,8.64,"Tree"
"6687","06073","06","073","008306","06073008306",83.06,"Census Tract 83.06",2729540,0,32.8472292,-117.2264968,5.90357982089476,"San Diego County",61,64.2,8.64,"Herb"
"6688","06073","06","073","010402","06073010402",104.02,"Census Tract 104.02",686694,0,32.5727786,-117.1057141,0.65314198790184,"San Diego County",33,64.2,8.64,"Developed"
"6689","06073","06","073","010501","06073010501",105.01,"Census Tract 105.01",438292,37960,32.5854741,-117.1255467,0.633751051493411,"San Diego County",7,64.2,8.64,"Tree"
"6690","06073","06","073","010502","06073010502",105.02,"Census Tract 105.02",1059117,0,32.5860192,-117.1129158,0.683484174639492,"San Diego County",33,64.2,8.64,"Tree"
"6691","06073","06","073","010601","06073010601",106.01,"Census Tract 106.01",4387513,7270003,32.6235959,-117.1291773,0.625763170246141,"San Diego County",7,64.2,8.64,"Herb"
"6692","06073","06","073","013205","06073013205",132.05,"Census Tract 132.05",1777328,4485,32.5966578,-117.0802103,1.01847393385754,"San Diego County",118,64.2,8.64,"Tree"
"6693","06073","06","073","013102","06073013102",131.02,"Census Tract 131.02",1986983,0,32.6166605,-117.0657271,0.840189970338328,"San Diego County",227,64.2,8.64,"Herb"
"6694","06073","06","073","013103","06073013103",131.03,"Census Tract 131.03",1818747,671249,32.6082077,-117.0914612,0.643295214200339,"San Diego County",118,64.2,8.64,"Tree"
"6695","06073","06","073","013104","06073013104",131.04,"Census Tract 131.04",977893,0,32.6131276,-117.0779491,0.730596453527189,"San Diego County",118,64.2,8.64,"Developed"
"6696","06073","06","073","013203","06073013203",132.03,"Census Tract 132.03",1115935,0,32.6067804,-117.0642137,0.883263615088344,"San Diego County",227,64.2,8.64,"Tree"
"6697","06073","06","073","013204","06073013204",132.04,"Census Tract 132.04",802292,0,32.5982825,-117.0637049,0.706722591728741,"San Diego County",227,64.2,8.64,"Tree"
"6698","06081","06","081","609900","06081609900",6099,"Census Tract 6099",1259961,0,37.4800834,-122.2479926,0.917840216282261,"San Mateo County",4,57.4,20.73,"Tree"
"6699","06081","06","081","610000","06081610000",6100,"Census Tract 6100",1375797,0,37.4844284,-122.2412155,0.384361248650997,"San Mateo County",4,57.4,20.73,"Tree"
"6700","06081","06","081","610100","06081610100",6101,"Census Tract 6101",504285,0,37.4932339,-122.2387004,0.416580227144221,"San Mateo County",171,57.4,20.73,"Developed"
"6701","06081","06","081","610201","06081610201",6102.01,"Census Tract 6102.01",1447140,0,37.48478,-122.2138236,0.321044148940933,"San Mateo County",2,57.4,20.73,"Developed"
"6702","06073","06","073","010109","06073010109",101.09,"Census Tract 101.09",12028967,904238,32.5498297,-117.0906305,2.05522242908993,"San Diego County",118,64.2,8.64,"Agriculture"
"6703","06073","06","073","008307","06073008307",83.07,"Census Tract 83.07",2174523,0,32.8522157,-117.2118141,4.94273335171755,"San Diego County",61,64.2,8.64,"Tree"
"6704","06073","06","073","008327","06073008327",83.27,"Census Tract 83.27",6322438,1739,32.9682257,-117.2421215,3.02128207553067,"San Diego County",133,64.2,8.64,"Tree"
"6705","06073","06","073","008330","06073008330",83.3,"Census Tract 83.30",1533483,0,32.9512327,-117.2211586,2.56437235265638,"San Diego County",61,64.2,8.64,"Tree"
"6706","06073","06","073","010900","06073010900",109,"Census Tract 109",1263078,96295,32.6854273,-117.1703734,0.94212859904412,"San Diego County",0,64.2,8.64,"Herb"
"6707","06073","06","073","011000","06073011000",110,"Census Tract 110",850262,151174,32.694483,-117.1685108,1.08982527320449,"San Diego County",0,64.2,8.64,"Shrub"
"6708","06073","06","073","011100","06073011100",111,"Census Tract 111",908114,88613,32.6983939,-117.1778071,0.784151986079956,"San Diego County",233,64.2,8.64,"Tree"
"6709","06073","06","073","013306","06073013306",133.06,"Census Tract 133.06",1295112,0,32.6037558,-117.0401186,2.65911746066334,"San Diego County",126,64.2,8.64,"Tree"
"6710","06073","06","073","013206","06073013206",132.06,"Census Tract 132.06",1589052,0,32.5991877,-117.0722502,0.823459857597804,"San Diego County",205,64.2,8.64,"Tree"
"6711","06073","06","073","013301","06073013301",133.01,"Census Tract 133.01",1675720,0,32.6238429,-117.051184,1.8268415193923,"San Diego County",140,64.2,8.64,"Tree"
"6712","06073","06","073","013302","06073013302",133.02,"Census Tract 133.02",1399724,0,32.6155222,-117.0486683,2.14543132738229,"San Diego County",126,64.2,8.64,"Developed"
"6713","06073","06","073","013303","06073013303",133.03,"Census Tract 133.03",1382343,0,32.6077635,-117.0502304,2.03447211611395,"San Diego County",140,64.2,8.64,"Tree"
"6714","06081","06","081","610203","06081610203",6102.03,"Census Tract 6102.03",602056,0,37.4797864,-122.2233247,0.51472059003287,"San Mateo County",171,57.4,20.73,"Developed"
"6715","06081","06","081","610303","06081610303",6103.03,"Census Tract 6103.03",3457170,1538235,37.54149,-122.2385413,0.52203039965398,"San Mateo County",171,57.4,20.73,"Herb"
"6716","06081","06","081","610400","06081610400",6104,"Census Tract 6104",1009614,0,37.48254,-122.1915154,0.140155267843407,"San Mateo County",4,57.4,20.73,"Tree"
"6717","06081","06","081","610500","06081610500",6105,"Census Tract 6105",1171321,0,37.4798388,-122.2044791,0.20388260019946,"San Mateo County",15,57.4,20.73,"Developed"
"6718","06081","06","081","610601","06081610601",6106.01,"Census Tract 6106.01",917086,0,37.4714067,-122.2091124,0.156650256255755,"San Mateo County",244,57.4,20.73,"Tree"
"6719","06081","06","081","610602","06081610602",6106.02,"Census Tract 6106.02",1095152,0,37.4745729,-122.1975109,0.0987607390177054,"San Mateo County",4,57.4,20.73,"Tree"
"6720","06095","06","095","250400","06095250400",2504,"Census Tract 2504",1097197,0,38.0949864,-122.2238939,1.6970432742071,"Solano County",14,62.3,12.25,"Developed"
"6721","06095","06","095","250501","06095250501",2505.01,"Census Tract 2505.01",1299785,0,38.0933279,-122.2138367,2.15009467353423,"Solano County",112,62.3,12.25,"Tree"
"6722","06095","06","095","250502","06095250502",2505.02,"Census Tract 2505.02",1869501,7011,38.0910546,-122.2030664,3.66779802310507,"Solano County",112,62.3,12.25,"Tree"
"6723","06095","06","095","250601","06095250601",2506.01,"Census Tract 2506.01",2392508,28927,38.0816906,-122.2234633,3.26090826019093,"Solano County",14,62.3,12.25,"Tree"
"6724","06037","06","037","430200","06037430200",4302,"Census Tract 4302",5160049,3236,34.1531592,-117.9688184,5.2809054349527,"Los Angeles County",257,63.7,7.64,"Shrub"
"6725","06065","06","065","042516","06065042516",425.16,"Census Tract 425.16",973130,0,33.9227363,-117.2393879,0.48774419820055,"Riverside County",437,70.1,4.45,"Tree"
"6726","06065","06","065","042716","06065042716",427.16,"Census Tract 427.16",2698784,711913,33.6865062,-117.2551285,2.46110545088965,"Riverside County",437,70.1,4.45,"Tree"
"6727","06065","06","065","042717","06065042717",427.17,"Census Tract 427.17",6425165,145210,33.6997108,-117.2534257,3.89086276725547,"Riverside County",437,70.1,4.45,"Shrub"
"6728","06065","06","065","042902","06065042902",429.02,"Census Tract 429.02",43393952,0,33.7493422,-117.3068291,3.9180162093055,"Riverside County",563,70.1,4.45,"Tree"
"6729","06065","06","065","042903","06065042903",429.03,"Census Tract 429.03",44642454,0,33.8027798,-117.3133054,2.71530967658607,"Riverside County",563,70.1,4.45,"Tree"
"6730","06065","06","065","043006","06065043006",430.06,"Census Tract 430.06",7319190,0,33.682498,-117.3445157,2.5630143189577,"Riverside County",390,70.1,4.45,"Tree"
"6731","06065","06","065","043206","06065043206",432.06,"Census Tract 432.06",5118245,0,33.5651234,-117.1918935,2.82746543818167,"Riverside County",381,70.1,4.45,"Tree"
"6732","06065","06","065","043216","06065043216",432.16,"Census Tract 432.16",5112920,0,33.517011,-117.147694,2.29893697510097,"Riverside County",318,70.1,4.45,"Tree"
"6733","06065","06","065","043217","06065043217",432.17,"Census Tract 432.17",3257957,0,33.5297694,-117.1367216,3.15926146294919,"Riverside County",352,70.1,4.45,"Sparse"
"6734","06065","06","065","042300","06065042300",423,"Census Tract 423",9806891,0,34.0129489,-117.3226718,1.93131760517734,"Riverside County",563,70.1,4.45,"Tree"
"6735","06065","06","065","042511","06065042511",425.11,"Census Tract 425.11",1612410,0,33.919149,-117.2480601,0.584155961289719,"Riverside County",437,70.1,4.45,"Herb"
"6736","06001","06","001","401700","06001401700",4017,"Census Tract 4017",5751456,5771096,37.8211635,-122.3187951,0.388723149155729,"Alameda County",4,60.5,14.46,"Tree"
"6737","06089","06","089","010200","06089010200",102,"Census Tract 102",2577165,805484,40.5821764,-122.3762226,1.24357835492989,"Shasta County",164,56.9,23.69,"Herb"
"6738","06073","06","073","014602","06073014602",146.02,"Census Tract 146.02",2730705,0,32.7533388,-117.0247841,4.68231005094844,"San Diego County",167,64.2,8.64,"Tree"
"6739","06073","06","073","011300","06073011300",113,"Census Tract 113",9941961,1638923,32.6987955,-117.2091097,0.647626239746482,"San Diego County",86,64.2,8.64,"Tree"
"6740","06073","06","073","008511","06073008511",85.11,"Census Tract 85.11",15213058,0,32.8259845,-117.141589,1.83601630753718,"San Diego County",129,64.2,8.64,"Tree"
"6741","06073","06","073","013601","06073013601",136.01,"Census Tract 136.01",3241324,0,32.7537922,-116.9758102,3.36258608699506,"San Diego County",169,64.2,8.64,"Tree"
"6742","06073","06","073","017048","06073017048",170.48,"Census Tract 170.48",3782336,0,32.9466011,-117.0535531,3.30975952952902,"San Diego County",140,64.2,8.64,"Herb"
"6743","06073","06","073","009507","06073009507",95.07,"Census Tract 95.07",4068786,0,32.8174841,-117.075273,6.49156566791918,"San Diego County",134,64.2,8.64,"Tree"
"6744","06073","06","073","007800","06073007800",78,"Census Tract 78",1988033,9684,32.8037836,-117.2244914,1.63435535106577,"San Diego County",61,64.2,8.64,"Tree"
"6745","06073","06","073","008503","06073008503",85.03,"Census Tract 85.03",3679207,0,32.8176159,-117.2136663,4.97569157354406,"San Diego County",61,64.2,8.64,"Tree"
"6746","06073","06","073","009902","06073009902",99.02,"Census Tract 99.02",72928,13725969,32.7078737,-117.1701579,0.461355645040584,"San Diego County",0,64.2,8.64,"Tree"
"6747","06073","06","073","020304","06073020304",203.04,"Census Tract 203.04",13882063,0,33.174934,-117.1309202,4.69388618504414,"San Diego County",7,64.2,8.64,"Shrub"
"6748","06073","06","073","015502","06073015502",155.02,"Census Tract 155.02",25861561,7874,32.8013917,-116.8357276,5.53828973552308,"San Diego County",303,64.2,8.64,"Shrub"
"6749","06073","06","073","021202","06073021202",212.02,"Census Tract 212.02",179834731,225535,32.8239543,-116.6500659,5.14881598332214,"San Diego County",1187,64.2,8.64,"Shrub"
"6750","06073","06","073","016201","06073016201",162.01,"Census Tract 162.01",4753993,0,32.8138119,-116.9919072,5.31320428015654,"San Diego County",477,64.2,8.64,"Herb"
"6751","06037","06","037","980008","06037980008",9800.08,"Census Tract 9800.08",3369161,0,34.2106316,-118.4906758,0.597357948637021,"Los Angeles County",326,63.7,7.64,"Tree"
"6752","06037","06","037","278102","06037278102",2781.02,"Census Tract 2781.02",1677533,1611460,33.9583191,-118.4523594,1.39381182824519,"Los Angeles County",184,63.7,7.64,"Tree"
"6753","06037","06","037","294301","06037294301",2943.01,"Census Tract 2943.01",713041,0,33.7946618,-118.2795526,0.800097366375259,"Los Angeles County",747,63.7,7.64,"Tree"
"6754","06037","06","037","294302","06037294302",2943.02,"Census Tract 2943.02",840310,0,33.7848764,-118.2782902,1.053725224064,"Los Angeles County",747,63.7,7.64,"Tree"
"6755","06037","06","037","294421","06037294421",2944.21,"Census Tract 2944.21",673257,0,33.7902748,-118.2975505,1.17148813880591,"Los Angeles County",167,63.7,7.64,"Tree"
"6756","06037","06","037","294701","06037294701",2947.01,"Census Tract 2947.01",1753940,0,33.7780093,-118.2549078,0.451091032745293,"Los Angeles County",463,63.7,7.64,"Developed"
"6757","06037","06","037","296401","06037296401",2964.01,"Census Tract 2964.01",986904,1098,33.7411716,-118.3150067,2.50902343595039,"Los Angeles County",16,63.7,7.64,"Tree"
"6758","06037","06","037","101400","06037101400",1014,"Census Tract 1014",6310056,0,34.2428521,-118.2941612,6.77814910669226,"Los Angeles County",167,63.7,7.64,"Tree"
"6759","06073","06","073","018510","06073018510",185.1,"Census Tract 185.10",1992058,5513,33.2159072,-117.3364795,4.15947437334683,"San Diego County",78,64.2,8.64,"Herb"
"6760","06073","06","073","019803","06073019803",198.03,"Census Tract 198.03",3798709,0,33.1753289,-117.3081968,4.68763620747742,"San Diego County",15,64.2,8.64,"Tree"
"6761","06073","06","073","015302","06073015302",153.02,"Census Tract 153.02",3394348,0,32.7743451,-116.9700128,3.41186521234308,"San Diego County",172,64.2,8.64,"Tree"
"6762","06073","06","073","010104","06073010104",101.04,"Census Tract 101.04",1613548,0,32.5673173,-117.097017,0.823432735551174,"San Diego County",118,64.2,8.64,"Tree"
"6763","06073","06","073","017601","06073017601",176.01,"Census Tract 176.01",7999055,727228,33.0821964,-117.2792132,4.22575126854525,"San Diego County",42,64.2,8.64,"Shrub"
"6764","06073","06","073","016606","06073016606",166.06,"Census Tract 166.06",2721178,29197,32.841342,-117.0126279,1.5574270897186,"San Diego County",457,64.2,8.64,"Tree"
"6765","06073","06","073","019002","06073019002",190.02,"Census Tract 190.02",37789655,153174,33.3908784,-117.1450848,4.9861619026607,"San Diego County",120,64.2,8.64,"Tree"
"6766","06073","06","073","008501","06073008501",85.01,"Census Tract 85.01",3039525,0,32.8318579,-117.2237844,5.6925029495957,"San Diego County",61,64.2,8.64,"Tree"
"6767","06073","06","073","003601","06073003601",36.01,"Census Tract 36.01",898925,0,32.6909969,-117.116542,1.58630170982204,"San Diego County",23,64.2,8.64,"Developed"
"6768","06073","06","073","013411","06073013411",134.11,"Census Tract 134.11",4772600,0,32.660224,-117.0130133,5.28991972010353,"San Diego County",457,64.2,8.64,"Herb"
"6769","06037","06","037","573601","06037573601",5736.01,"Census Tract 5736.01",3735095,1760,33.8270219,-118.1316188,0.293708301673192,"Los Angeles County",36,63.7,7.64,"Tree"
"6770","06073","06","073","002703","06073002703",27.03,"Census Tract 27.03",1961423,0,32.7451544,-117.0658539,3.9445787285426,"San Diego County",227,64.2,8.64,"Tree"
"6771","06037","06","037","900103","06037900103",9001.03,"Census Tract 9001.03",19978282,4216,34.6298162,-117.8431552,0.436174378426013,"Los Angeles County",252,63.7,7.64,"Agriculture"
"6772","06037","06","037","900104","06037900104",9001.04,"Census Tract 9001.04",42350292,253397,34.5925627,-117.8491551,1.33112391533765,"Los Angeles County",285,63.7,7.64,"Tree"
"6773","06037","06","037","900505","06037900505",9005.05,"Census Tract 9005.05",1310990,0,34.6822442,-118.1080488,0.615764499898629,"Los Angeles County",124,63.7,7.64,"Tree"
"6774","06073","06","073","002602","06073002602",26.02,"Census Tract 26.02",767313,0,32.7357595,-117.097275,4.18833884827147,"San Diego County",118,64.2,8.64,"Tree"
